arrival_time;stop_id;stop_sequence
06:20;87722231;14
06:23;87722207;15
06:29;87722025;16
17:38;87726729;0
17:41;87726711;1
17:45;87726703;2
17:49;87726190;3
17:53;87726174;4
17:56;87726901;5
18:00;87726000;6
18:12;87726307;7
18:19;87726331;8
18:30;87722405;9
18:33;87722439;10
18:36;87722298;11
18:42;87722264;12
18:47;87722249;13
18:50;87722231;14
18:53;87722207;15
18:59;87722025;16
17:37;87726729;0
17:40;87726711;1
17:45;87726703;2
17:49;87726190;3
17:53;87726174;4
17:55;87726901;5
17:59;87726000;6
18:10;87726307;7
18:21;87726331;8
18:35;87722405;9
18:39;87722439;10
18:42;87722298;11
18:46;87722264;12
18:51;87722249;13
18:54;87722231;14
18:56;87722207;15
19:02;87722025;16
17:08;87726729;0
17:11;87726711;1
17:15;87726703;2
17:19;87726190;3
17:23;87726174;4
17:26;87726901;5
17:30;87726000;6
17:42;87726307;7
17:49;87726331;8
18:00;87722405;9
18:03;87722439;10
18:06;87722298;11
18:12;87722264;12
18:17;87722249;13
18:20;87722231;14
18:23;87722207;15
18:29;87722025;16
19:38;87726729;0
19:41;87726711;1
19:45;87726703;2
19:49;87726190;3
19:52;87726174;4
19:55;87726901;5
19:59;87726000;6
20:10;87726307;7
20:20;87726331;8
20:31;87722405;9
20:33;87722439;10
20:36;87722298;11
20:42;87722264;12
20:47;87722249;13
20:50;87722231;14
20:53;87722207;15
20:59;87722025;16
18:38;87726729;0
18:41;87726711;1
18:45;87726703;2
18:49;87726190;3
18:52;87726174;4
18:55;87726901;5
18:58;87726000;6
19:09;87726307;7
19:19;87726331;8
19:30;87722405;9
19:33;87722439;10
19:36;87722298;11
19:42;87722264;12
19:47;87722249;13
19:50;87722231;14
19:53;87722207;15
19:59;87722025;16
18:38;87726729;0
18:41;87726711;1
18:45;87726703;2
18:49;87726190;3
18:53;87726174;4
18:56;87726901;5
19:00;87726000;6
19:12;87726307;7
19:19;87726331;8
19:30;87722405;9
19:33;87722439;10
19:36;87722298;11
19:42;87722264;12
19:47;87722249;13
19:50;87722231;14
19:53;87722207;15
19:59;87722025;16
19:38;87726729;0
19:41;87726711;1
19:45;87726703;2
19:49;87726190;3
19:53;87726174;4
19:56;87726901;5
20:00;87726000;6
20:12;87726307;7
20:19;87726331;8
20:30;87722405;9
20:33;87722439;10
20:36;87722298;11
20:42;87722264;12
20:47;87722249;13
20:50;87722231;14
20:53;87722207;15
20:59;87722025;16
17:08;87726729;0
17:11;87726711;1
17:15;87726703;2
17:19;87726190;3
17:23;87726174;4
17:26;87726901;5
17:30;87726000;6
17:41;87726307;7
17:52;87726331;8
18:03;87722405;9
18:06;87722439;10
18:08;87722298;11
18:13;87722264;12
18:18;87722249;13
18:22;87722231;14
18:24;87722207;15
18:29;87722025;16
16:07;87726729;0
16:10;87726711;1
16:14;87726703;2
16:18;87726190;3
16:22;87726174;4
16:25;87726901;5
16:29;87726000;6
16:40;87726307;7
16:50;87726331;8
17:01;87722405;9
17:04;87722439;10
17:07;87722298;11
17:13;87722264;12
17:18;87722249;13
17:21;87722231;14
17:24;87722207;15
17:30;87722025;16
13:37;87726729;0
13:40;87726711;1
13:45;87726703;2
13:49;87726190;3
13:52;87726174;4
13:55;87726901;5
13:59;87726000;6
14:10;87726307;7
14:20;87726331;8
14:30;87722405;9
14:33;87722439;10
14:36;87722298;11
14:41;87722264;12
14:47;87722249;13
14:50;87722231;14
14:53;87722207;15
14:59;87722025;16
15:38;87726729;0
15:41;87726711;1
15:45;87726703;2
15:49;87726190;3
15:53;87726174;4
15:56;87726901;5
16:00;87726000;6
16:12;87726307;7
16:19;87726331;8
16:30;87722405;9
16:33;87722439;10
16:36;87722298;11
16:42;87722264;12
16:47;87722249;13
16:50;87722231;14
16:53;87722207;15
16:59;87722025;16
16:08;87726729;0
16:11;87726711;1
16:15;87726703;2
16:19;87726190;3
16:23;87726174;4
16:26;87726901;5
16:30;87726000;6
16:42;87726307;7
16:49;87726331;8
17:01;87722405;9
17:04;87722439;10
17:07;87722298;11
17:13;87722264;12
17:18;87722249;13
17:21;87722231;14
17:24;87722207;15
17:30;87722025;16
16:36;87726729;0
16:40;87726711;1
16:45;87726703;2
16:49;87726190;3
16:52;87726174;4
16:55;87726901;5
16:59;87726000;6
17:10;87726307;7
17:20;87726331;8
17:31;87722405;9
17:33;87722439;10
17:37;87722298;11
17:42;87722264;12
17:47;87722249;13
17:50;87722231;14
17:53;87722207;15
17:59;87722025;16
16:38;87726729;0
16:41;87726711;1
16:45;87726703;2
16:49;87726190;3
16:53;87726174;4
16:56;87726901;5
17:00;87726000;6
17:12;87726307;7
17:19;87726331;8
17:30;87722405;9
17:33;87722439;10
17:36;87722298;11
17:42;87722264;12
17:47;87722249;13
17:50;87722231;14
17:53;87722207;15
17:59;87722025;16
13:38;87726729;0
13:41;87726711;1
13:45;87726703;2
13:49;87726190;3
13:53;87726174;4
13:56;87726901;5
14:00;87726000;6
14:12;87726307;7
14:19;87726331;8
14:30;87722405;9
14:33;87722439;10
14:36;87722298;11
14:42;87722264;12
14:47;87722249;13
14:50;87722231;14
14:53;87722207;15
14:59;87722025;16
07:38;87726729;0
07:41;87726711;1
07:45;87726703;2
07:49;87726190;3
07:52;87726174;4
07:55;87726901;5
07:58;87726000;6
08:09;87726307;7
08:20;87726331;8
08:31;87722405;9
08:33;87722439;10
08:36;87722298;11
08:42;87722264;12
08:47;87722249;13
08:50;87722231;14
08:53;87722207;15
08:59;87722025;16
12:38;87726729;0
12:41;87726711;1
12:45;87726703;2
12:49;87726190;3
12:53;87726174;4
12:56;87726901;5
13:00;87726000;6
13:12;87726307;7
13:19;87726331;8
13:30;87722405;9
13:33;87722439;10
13:36;87722298;11
13:42;87722264;12
13:47;87722249;13
13:50;87722231;14
13:53;87722207;15
13:59;87722025;16
10:38;87726729;0
10:41;87726711;1
10:45;87726703;2
10:49;87726190;3
10:52;87726174;4
10:54;87726901;5
10:58;87726000;6
11:09;87726307;7
11:19;87726331;8
11:31;87722405;9
11:34;87722439;10
11:37;87722298;11
11:41;87722264;12
11:48;87722249;13
11:50;87722231;14
11:53;87722207;15
11:59;87722025;16
14:38;87726729;0
14:41;87726711;1
14:45;87726703;2
14:49;87726190;3
14:53;87726174;4
14:56;87726901;5
15:00;87726000;6
15:12;87726307;7
15:19;87726331;8
15:30;87722405;9
15:33;87722439;10
15:36;87722298;11
15:42;87722264;12
15:47;87722249;13
15:50;87722231;14
15:53;87722207;15
15:59;87722025;16
12:38;87726729;0
12:41;87726711;1
12:45;87726703;2
12:49;87726190;3
12:53;87726174;4
12:56;87726901;5
12:59;87726000;6
13:10;87726307;7
13:21;87726331;8
13:35;87722405;9
13:39;87722439;10
13:42;87722298;11
13:46;87722264;12
13:51;87722249;13
13:55;87722231;14
13:57;87722207;15
14:02;87722025;16
09:38;87726729;0
09:41;87726711;1
09:45;87726703;2
09:49;87726190;3
09:53;87726174;4
09:56;87726901;5
10:00;87726000;6
10:12;87726307;7
10:19;87726331;8
10:30;87722405;9
10:33;87722439;10
10:36;87722298;11
10:42;87722264;12
10:47;87722249;13
10:50;87722231;14
10:53;87722207;15
10:59;87722025;16
08:38;87726729;0
08:41;87726711;1
08:45;87726703;2
08:50;87726190;3
08:54;87726174;4
08:56;87726901;5
09:00;87726000;6
09:12;87726307;7
09:19;87726331;8
09:30;87722405;9
09:33;87722439;10
09:36;87722298;11
09:42;87722264;12
09:47;87722249;13
09:50;87722231;14
09:53;87722207;15
09:59;87722025;16
11:38;87726729;0
11:41;87726711;1
11:45;87726703;2
11:49;87726190;3
11:53;87726174;4
11:56;87726901;5
12:00;87726000;6
12:12;87726307;7
12:19;87726331;8
12:30;87722405;9
12:33;87722439;10
12:36;87722298;11
12:42;87722264;12
12:47;87722249;13
12:50;87722231;14
12:53;87722207;15
12:59;87722025;16
11:38;87726729;0
11:41;87726711;1
11:45;87726703;2
11:49;87726190;3
11:53;87726174;4
11:55;87726901;5
11:59;87726000;6
12:10;87726307;7
12:20;87726331;8
12:30;87722405;9
12:33;87722439;10
12:37;87722298;11
12:42;87722264;12
12:47;87722249;13
12:50;87722231;14
12:53;87722207;15
12:59;87722025;16
06:38;87726729;0
06:41;87726711;1
06:45;87726703;2
06:50;87726190;3
06:53;87726174;4
06:56;87726901;5
07:00;87726000;6
07:12;87726307;7
07:19;87726331;8
07:30;87722405;9
07:33;87722439;10
07:36;87722298;11
07:42;87722264;12
07:47;87722249;13
07:50;87722231;14
07:53;87722207;15
07:59;87722025;16
10:38;87726729;0
10:41;87726711;1
10:45;87726703;2
10:49;87726190;3
10:53;87726174;4
10:56;87726901;5
11:00;87726000;6
11:12;87726307;7
11:19;87726331;8
11:30;87722405;9
11:33;87722439;10
11:36;87722298;11
11:42;87722264;12
11:47;87722249;13
11:50;87722231;14
11:53;87722207;15
11:59;87722025;16
07:08;87726729;0
07:11;87726711;1
07:15;87726703;2
07:19;87726190;3
07:23;87726174;4
07:25;87726901;5
07:29;87726000;6
07:39;87726307;7
07:50;87726331;8
08:01;87722405;9
08:03;87722439;10
08:06;87722298;11
08:12;87722264;12
08:17;87722249;13
08:20;87722231;14
08:23;87722207;15
08:29;87722025;16
06:38;87726729;0
06:41;87726711;1
06:45;87726703;2
06:50;87726190;3
06:53;87726174;4
06:56;87726901;5
07:00;87726000;6
07:11;87726307;7
07:21;87726331;8
07:32;87722405;9
07:35;87722439;10
07:38;87722298;11
07:43;87722264;12
07:48;87722249;13
07:52;87722231;14
07:54;87722207;15
08:00;87722025;16
07:08;87726729;0
07:11;87726711;1
07:15;87726703;2
07:20;87726190;3
07:24;87726174;4
07:26;87726901;5
07:30;87726000;6
07:42;87726307;7
07:49;87726331;8
08:00;87722405;9
08:03;87722439;10
08:06;87722298;11
08:12;87722264;12
08:17;87722249;13
08:20;87722231;14
08:23;87722207;15
08:29;87722025;16
10:23;87722025;0
10:27;87722207;1
10:30;87722231;2
10:32;87722249;3
10:38;87722264;4
10:43;87722298;5
10:46;87722439;6
10:48;87722405;7
11:01;87726331;8
11:10;87726307;9
11:26;87726000;10
11:32;87726901;11
11:35;87726174;12
11:39;87726190;13
11:43;87726703;14
11:47;87726711;15
11:52;87726729;16
11:29;87722025;0
11:33;87722207;1
11:35;87722231;2
11:38;87722249;3
11:43;87722264;4
11:48;87722298;5
11:51;87722439;6
11:54;87722405;7
12:05;87726331;8
12:13;87726307;9
12:26;87726000;10
12:32;87726901;11
12:35;87726174;12
12:38;87726190;13
12:43;87726703;14
12:47;87726711;15
12:52;87726729;16
07:01;87722025;0
07:05;87722207;1
07:08;87722231;2
07:12;87722249;3
07:17;87722264;4
07:21;87722298;5
07:25;87722439;6
07:28;87722405;7
07:39;87726331;8
07:46;87726307;9
07:56;87726000;10
08:02;87726901;11
08:05;87726174;12
08:09;87726190;13
08:13;87726703;14
08:17;87726711;15
08:22;87726729;16
07:31;87722025;0
07:35;87722207;1
07:37;87722231;2
07:40;87722249;3
07:45;87722264;4
07:50;87722298;5
07:53;87722439;6
07:56;87722405;7
08:06;87726331;8
08:13;87726307;9
08:27;87726000;10
08:32;87726901;11
08:35;87726174;12
08:39;87726190;13
08:43;87726703;14
08:49;87726711;15
08:55;87726729;16
07:01;87722025;0
07:05;87722207;1
07:07;87722231;2
07:11;87722249;3
07:16;87722264;4
07:20;87722298;5
07:23;87722439;6
07:26;87722405;7
07:36;87726331;8
07:44;87726307;9
07:57;87726000;10
08:03;87726901;11
08:06;87726174;12
08:09;87726190;13
08:13;87726703;14
08:17;87726711;15
08:22;87726729;16
08:31;87722025;0
08:35;87722207;1
08:38;87722231;2
08:42;87722249;3
08:47;87722264;4
08:51;87722298;5
08:55;87722439;6
08:58;87722405;7
09:09;87726331;8
09:16;87726307;9
09:26;87726000;10
09:32;87726901;11
09:35;87726174;12
09:39;87726190;13
09:43;87726703;14
09:48;87726711;15
09:53;87726729;16
06:29;87722025;0
06:33;87722207;1
06:35;87722231;2
06:38;87722249;3
06:44;87722264;4
06:49;87722298;5
06:52;87722439;6
06:55;87722405;7
07:06;87726331;8
07:13;87726307;9
07:27;87726000;10
07:32;87726901;11
07:35;87726174;12
07:39;87726190;13
07:43;87726703;14
07:47;87726711;15
07:52;87726729;16
10:31;87722025;0
10:35;87722207;1
10:38;87722231;2
10:42;87722249;3
10:47;87722264;4
10:51;87722298;5
10:55;87722439;6
10:58;87722405;7
11:09;87726331;8
11:16;87726307;9
11:26;87726000;10
11:32;87726901;11
11:35;87726174;12
11:39;87726190;13
11:43;87726703;14
11:47;87726711;15
11:52;87726729;16
10:31;87722025;0
10:35;87722207;1
10:38;87722231;2
10:42;87722249;3
10:47;87722264;4
10:51;87722298;5
10:54;87722439;6
10:57;87722405;7
11:07;87726331;8
11:14;87726307;9
11:27;87726000;10
11:33;87726901;11
11:36;87726174;12
11:39;87726190;13
11:43;87726703;14
11:47;87726711;15
11:52;87726729;16
12:31;87722025;0
12:35;87722207;1
12:38;87722231;2
12:42;87722249;3
12:47;87722264;4
12:51;87722298;5
12:55;87722439;6
12:58;87722405;7
13:09;87726331;8
13:16;87726307;9
13:26;87726000;10
13:32;87726901;11
13:35;87726174;12
13:39;87726190;13
13:43;87726703;14
13:48;87726711;15
13:55;87726729;16
12:31;87722025;0
12:35;87722207;1
12:38;87722231;2
12:42;87722249;3
12:47;87722264;4
12:51;87722298;5
12:55;87722439;6
12:57;87722405;7
13:07;87726331;8
13:14;87726307;9
13:27;87726000;10
13:33;87726901;11
13:36;87726174;12
13:39;87726190;13
13:43;87726703;14
13:48;87726711;15
13:55;87726729;16
16:31;87722025;0
16:35;87722207;1
16:38;87722231;2
16:42;87722249;3
16:47;87722264;4
16:51;87722298;5
16:55;87722439;6
16:58;87722405;7
17:09;87726331;8
17:16;87726307;9
17:26;87726000;10
17:32;87726901;11
17:35;87726174;12
17:39;87726190;13
17:43;87726703;14
17:48;87726711;15
17:53;87726729;16
11:28;87722025;0
11:32;87722207;1
11:35;87722231;2
11:37;87722249;3
11:42;87722264;4
11:47;87722298;5
11:50;87722439;6
11:52;87722405;7
12:04;87726331;8
12:13;87726307;9
12:26;87726000;10
12:32;87726901;11
12:35;87726174;12
12:38;87726190;13
12:43;87726703;14
12:47;87726711;15
12:52;87726729;16
16:31;87722025;0
16:35;87722207;1
16:37;87722231;2
16:40;87722249;3
16:46;87722264;4
16:51;87722298;5
16:54;87722439;6
16:57;87722405;7
17:07;87726331;8
17:14;87726307;9
17:27;87726000;10
17:32;87726901;11
17:35;87726174;12
17:39;87726190;13
17:43;87726703;14
17:48;87726711;15
17:53;87726729;16
07:31;87722025;0
07:35;87722207;1
07:38;87722231;2
07:42;87722249;3
07:47;87722264;4
07:51;87722298;5
07:55;87722439;6
07:58;87722405;7
08:09;87726331;8
08:16;87726307;9
08:26;87726000;10
08:32;87726901;11
08:35;87726174;12
08:39;87726190;13
08:43;87726703;14
08:49;87726711;15
08:55;87726729;16
19:31;87722025;0
19:35;87722207;1
19:38;87722231;2
19:42;87722249;3
19:47;87722264;4
19:51;87722298;5
19:55;87722439;6
19:58;87722405;7
20:08;87726331;8
20:15;87726307;9
20:28;87726000;10
20:34;87726901;11
20:37;87726174;12
20:40;87726190;13
20:44;87726703;14
20:48;87726711;15
20:55;87726729;16
19:31;87722025;0
19:35;87722207;1
19:38;87722231;2
19:42;87722249;3
19:47;87722264;4
19:51;87722298;5
19:55;87722439;6
19:58;87722405;7
20:08;87726331;8
20:15;87726307;9
20:28;87726000;10
20:34;87726901;11
20:37;87726174;12
20:40;87726190;13
20:44;87726703;14
20:48;87726711;15
20:55;87726729;16
19:31;87722025;0
19:35;87722207;1
19:38;87722231;2
19:42;87722249;3
19:47;87722264;4
19:51;87722298;5
19:55;87722439;6
19:58;87722405;7
20:09;87726331;8
20:16;87726307;9
20:26;87726000;10
20:32;87726901;11
20:35;87726174;12
20:39;87726190;13
20:43;87726703;14
20:48;87726711;15
20:55;87726729;16
19:31;87722025;0
19:35;87722207;1
19:38;87722231;2
19:42;87722249;3
19:47;87722264;4
19:51;87722298;5
19:55;87722439;6
19:58;87722405;7
20:09;87726331;8
20:16;87726307;9
20:26;87726000;10
20:32;87726901;11
20:35;87726174;12
20:39;87726190;13
20:43;87726703;14
20:48;87726711;15
20:55;87726729;16
11:31;87722025;0
11:35;87722207;1
11:38;87722231;2
11:42;87722249;3
11:47;87722264;4
11:51;87722298;5
11:55;87722439;6
11:58;87722405;7
12:09;87726331;8
12:16;87726307;9
12:26;87726000;10
12:32;87726901;11
12:35;87726174;12
12:39;87726190;13
12:43;87726703;14
12:47;87726711;15
12:52;87726729;16
16:31;87722025;0
16:35;87722207;1
16:37;87722231;2
16:40;87722249;3
16:46;87722264;4
16:51;87722298;5
16:54;87722439;6
16:57;87722405;7
17:07;87726331;8
17:14;87726307;9
17:27;87726000;10
17:32;87726901;11
17:35;87726174;12
17:39;87726190;13
17:43;87726703;14
17:47;87726711;15
17:51;87726729;16
16:01;87722025;0
16:05;87722207;1
16:08;87722231;2
16:12;87722249;3
16:17;87722264;4
16:21;87722298;5
16:25;87722439;6
16:28;87722405;7
16:39;87726331;8
16:46;87726307;9
16:56;87726000;10
17:02;87726901;11
17:05;87726174;12
17:09;87726190;13
17:13;87726703;14
17:17;87726711;15
17:22;87726729;16
08:01;87722025;0
08:05;87722207;1
08:08;87722231;2
08:12;87722249;3
08:17;87722264;4
08:21;87722298;5
08:25;87722439;6
08:28;87722405;7
08:39;87726331;8
08:46;87726307;9
08:59;87726000;10
09:05;87726901;11
09:08;87726174;12
09:11;87726190;13
09:15;87726703;14
09:19;87726711;15
09:23;87726729;16
08:31;87722025;0
08:34;87722207;1
08:37;87722231;2
08:40;87722249;3
08:46;87722264;4
08:51;87722298;5
08:54;87722439;6
08:56;87722405;7
09:07;87726331;8
09:14;87726307;9
09:27;87726000;10
09:32;87726901;11
09:35;87726174;12
09:39;87726190;13
09:43;87726703;14
09:48;87726711;15
09:53;87726729;16
16:00;87722025;0
16:04;87722207;1
16:07;87722231;2
16:11;87722249;3
16:16;87722264;4
16:20;87722298;5
16:24;87722439;6
16:27;87722405;7
16:37;87726331;8
16:44;87726307;9
16:57;87726000;10
17:03;87726901;11
17:06;87726174;12
17:09;87726190;13
17:13;87726703;14
17:17;87726711;15
17:22;87726729;16
20:29;87722025;0
20:32;87722207;1
20:35;87722231;2
20:38;87722249;3
20:44;87722264;4
20:49;87722298;5
20:53;87722439;6
20:56;87722405;7
21:07;87726331;8
21:14;87726307;9
21:27;87726000;10
21:33;87726901;11
21:36;87726174;12
21:40;87726190;13
21:44;87726703;14
21:48;87726711;15
21:52;87726729;16
20:31;87722025;0
20:35;87722207;1
20:38;87722231;2
20:42;87722249;3
20:47;87722264;4
20:51;87722298;5
20:55;87722439;6
20:58;87722405;7
21:09;87726331;8
21:16;87726307;9
21:26;87726000;10
21:32;87726901;11
21:35;87726174;12
21:39;87726190;13
21:43;87726703;14
21:47;87726711;15
21:52;87726729;16
08:01;87722025;0
08:05;87722207;1
08:08;87722231;2
08:12;87722249;3
08:17;87722264;4
08:21;87722298;5
08:25;87722439;6
08:28;87722405;7
08:39;87726331;8
08:46;87726307;9
08:56;87726000;10
09:02;87726901;11
09:05;87726174;12
09:09;87726190;13
09:13;87726703;14
09:17;87726711;15
09:22;87726729;16
17:31;87722025;0
17:35;87722207;1
17:38;87722231;2
17:42;87722249;3
17:47;87722264;4
17:51;87722298;5
17:55;87722439;6
17:58;87722405;7
18:09;87726331;8
18:16;87726307;9
18:26;87726000;10
18:32;87726901;11
18:35;87726174;12
18:39;87726190;13
18:43;87726703;14
18:49;87726711;15
18:56;87726729;16
17:31;87722025;0
17:35;87722207;1
17:37;87722231;2
17:40;87722249;3
17:46;87722264;4
17:51;87722298;5
17:55;87722439;6
17:57;87722405;7
18:07;87726331;8
18:15;87726307;9
18:28;87726000;10
18:33;87726901;11
18:36;87726174;12
18:39;87726190;13
18:43;87726703;14
18:49;87726711;15
18:56;87726729;16
13:31;87722025;0
13:35;87722207;1
13:38;87722231;2
13:42;87722249;3
13:47;87722264;4
13:51;87722298;5
13:55;87722439;6
13:58;87722405;7
14:09;87726331;8
14:16;87726307;9
14:26;87726000;10
14:32;87726901;11
14:35;87726174;12
14:39;87726190;13
14:43;87726703;14
14:47;87726711;15
14:52;87726729;16
06:31;87722025;0
06:35;87722207;1
06:38;87722231;2
06:42;87722249;3
06:47;87722264;4
06:51;87722298;5
06:55;87722439;6
06:58;87722405;7
07:09;87726331;8
07:16;87726307;9
07:26;87726000;10
07:32;87726901;11
07:35;87726174;12
07:39;87726190;13
07:43;87726703;14
07:47;87726711;15
07:52;87726729;16
18:31;87722025;0
18:35;87722207;1
18:38;87722231;2
18:42;87722249;3
18:47;87722264;4
18:51;87722298;5
18:55;87722439;6
18:57;87722405;7
19:07;87726331;8
19:15;87726307;9
19:27;87726000;10
19:33;87726901;11
19:36;87726174;12
19:39;87726190;13
19:43;87726703;14
19:47;87726711;15
19:52;87726729;16
18:31;87722025;0
18:35;87722207;1
18:38;87722231;2
18:42;87722249;3
18:47;87722264;4
18:51;87722298;5
18:55;87722439;6
18:58;87722405;7
19:09;87726331;8
19:16;87726307;9
19:26;87726000;10
19:32;87726901;11
19:35;87726174;12
19:39;87726190;13
19:43;87726703;14
19:47;87726711;15
19:52;87726729;16
17:59;87722025;0
18:03;87722207;1
18:05;87722231;2
18:09;87722249;3
18:14;87722264;4
18:19;87722298;5
18:22;87722439;6
18:25;87722405;7
18:36;87726331;8
18:43;87726307;9
18:57;87726000;10
19:02;87726901;11
19:05;87726174;12
19:09;87726190;13
19:13;87726703;14
19:17;87726711;15
19:22;87726729;16
18:01;87722025;0
18:05;87722207;1
18:08;87722231;2
18:12;87722249;3
18:17;87722264;4
18:21;87722298;5
18:25;87722439;6
18:28;87722405;7
18:39;87726331;8
18:46;87726307;9
18:56;87726000;10
19:02;87726901;11
19:05;87726174;12
19:09;87726190;13
19:13;87726703;14
19:17;87726711;15
19:22;87726729;16
15:30;87722025;0
15:34;87722207;1
15:37;87722231;2
15:41;87722249;3
15:46;87722264;4
15:50;87722298;5
15:54;87722439;6
15:56;87722405;7
16:07;87726331;8
16:14;87726307;9
16:27;87726000;10
16:33;87726901;11
16:36;87726174;12
16:39;87726190;13
16:43;87726703;14
16:47;87726711;15
16:51;87726729;16
16:31;87722025;0
16:35;87722207;1
16:38;87722231;2
16:42;87722249;3
16:47;87722264;4
16:51;87722298;5
16:55;87722439;6
16:58;87722405;7
17:09;87726331;8
17:16;87726307;9
17:26;87726000;10
17:32;87726901;11
17:35;87726174;12
17:39;87726190;13
17:43;87726703;14
17:47;87726711;15
17:51;87726729;16
14:29;87722025;0
14:33;87722207;1
14:36;87722231;2
14:40;87722249;3
14:45;87722264;4
14:49;87722298;5
14:53;87722439;6
14:56;87722405;7
15:07;87726331;8
15:14;87726307;9
15:27;87726000;10
15:33;87726901;11
15:36;87726174;12
15:39;87726190;13
15:43;87726703;14
15:47;87726711;15
15:52;87726729;16
14:27;87722025;0
14:31;87722207;1
14:34;87722231;2
14:37;87722249;3
14:43;87722264;4
14:48;87722298;5
14:52;87722439;6
14:56;87722405;7
15:07;87726331;8
15:14;87726307;9
15:27;87726000;10
15:33;87726901;11
15:36;87726174;12
15:39;87726190;13
15:43;87726703;14
15:47;87726711;15
15:52;87726729;16
14:31;87722025;0
14:35;87722207;1
14:38;87722231;2
14:42;87722249;3
14:47;87722264;4
14:51;87722298;5
14:55;87722439;6
14:58;87722405;7
15:09;87726331;8
15:16;87726307;9
15:26;87726000;10
15:32;87726901;11
15:35;87726174;12
15:39;87726190;13
15:43;87726703;14
15:47;87726711;15
15:52;87726729;16
05:30;87722025;0
05:33;87722207;1
05:36;87722231;2
05:39;87722249;3
05:44;87722264;4
05:49;87722298;5
05:52;87722439;6
05:55;87722405;7
06:07;87726331;8
06:14;87726307;9
06:27;87726000;10
06:32;87726901;11
06:35;87726174;12
06:39;87726190;13
06:43;87726703;14
06:47;87726711;15
06:52;87726729;16
14:31;87722025;0
14:35;87722207;1
14:38;87722231;2
14:42;87722249;3
14:47;87722264;4
14:51;87722298;5
14:55;87722439;6
14:58;87722405;7
15:09;87726331;8
15:16;87726307;9
15:26;87726000;10
15:32;87726901;11
15:35;87726174;12
15:39;87726190;13
15:43;87726703;14
15:47;87726711;15
15:52;87726729;16
05:30;87722025;0
05:33;87722207;1
05:36;87722231;2
05:39;87722249;3
05:44;87722264;4
05:49;87722298;5
05:53;87722439;6
05:56;87722405;7
06:09;87726331;8
06:16;87726307;9
06:26;87726000;10
06:32;87726901;11
06:35;87726174;12
06:39;87726190;13
06:43;87726703;14
06:47;87726711;15
06:52;87726729;16
13:31;87722025;0
13:35;87722207;1
13:37;87722231;2
13:40;87722249;3
13:45;87722264;4
13:51;87722298;5
13:54;87722439;6
13:56;87722405;7
14:06;87726331;8
14:14;87726307;9
14:27;87726000;10
14:33;87726901;11
14:36;87726174;12
14:39;87726190;13
14:43;87726703;14
14:47;87726711;15
14:52;87726729;16
09:31;87722025;0
09:35;87722207;1
09:38;87722231;2
09:42;87722249;3
09:47;87722264;4
09:51;87722298;5
09:55;87722439;6
09:58;87722405;7
10:09;87726331;8
10:16;87726307;9
10:26;87726000;10
10:32;87726901;11
10:35;87726174;12
10:39;87726190;13
10:43;87726703;14
10:47;87726711;15
10:52;87726729;16
09:30;87722025;0
09:34;87722207;1
09:36;87722231;2
09:39;87722249;3
09:45;87722264;4
09:49;87722298;5
09:53;87722439;6
09:56;87722405;7
10:06;87726331;8
10:13;87726307;9
10:27;87726000;10
10:33;87726901;11
10:36;87726174;12
10:39;87726190;13
10:43;87726703;14
10:47;87726711;15
10:52;87726729;16
15:31;87722025;0
15:35;87722207;1
15:38;87722231;2
15:42;87722249;3
15:47;87722264;4
15:51;87722298;5
15:55;87722439;6
15:58;87722405;7
16:09;87726331;8
16:16;87726307;9
16:26;87726000;10
16:32;87726901;11
16:35;87726174;12
16:39;87726190;13
16:43;87726703;14
16:47;87726711;15
16:51;87726729;16
10:31;87722025;0
10:35;87722207;1
10:38;87722231;2
10:42;87722249;3
10:47;87722264;4
10:51;87722298;5
10:55;87722439;6
10:58;87722405;7
11:09;87726331;8
11:16;87726307;9
11:26;87726000;10
11:32;87726901;11
11:35;87726174;12
11:39;87726190;13
11:43;87726703;14
11:47;87726711;15
11:52;87726729;16
14:37;87726729;0
14:40;87726711;1
14:45;87726703;2
14:49;87726190;3
14:52;87726174;4
14:55;87726901;5
14:59;87726000;6
15:37;87726729;0
15:40;87726711;1
15:45;87726703;2
15:49;87726190;3
15:52;87726174;4
15:55;87726901;5
15:59;87726000;6
13:37;87726729;0
13:40;87726711;1
13:45;87726703;2
13:49;87726190;3
13:52;87726174;4
13:55;87726901;5
13:59;87726000;6
12:38;87726729;0
12:41;87726711;1
12:45;87726703;2
12:49;87726190;3
12:53;87726174;4
12:56;87726901;5
12:59;87726000;6
17:37;87726729;0
17:40;87726711;1
17:45;87726703;2
17:49;87726190;3
17:53;87726174;4
17:55;87726901;5
17:59;87726000;6
16:36;87726729;0
16:40;87726711;1
16:45;87726703;2
16:49;87726190;3
16:52;87726174;4
16:55;87726901;5
16:59;87726000;6
18:38;87726729;0
18:41;87726711;1
18:45;87726703;2
18:49;87726190;3
18:52;87726174;4
18:55;87726901;5
18:58;87726000;6
09:38;87726729;0
09:41;87726711;1
09:45;87726703;2
09:49;87726190;3
09:53;87726174;4
09:56;87726901;5
10:00;87726000;6
08:38;87726729;0
08:41;87726711;1
08:45;87726703;2
08:49;87726190;3
08:52;87726174;4
08:55;87726901;5
08:58;87726000;6
10:38;87726729;0
10:41;87726711;1
10:45;87726703;2
10:49;87726190;3
10:52;87726174;4
10:54;87726901;5
